team_id,team_name,ko_name,ko_name_short,primary_color_override,number_color_override
288,Nagoya Grampus,나고야 그램퍼스,나고야,ce1419,f0b200
290,Kashima,가시마 앤틀러스,가시마,b7183f,ffffff
291,Cerezo Osaka,세레소 오사카,C. 오사카,dc0960,ffffff
292,FC Tokyo,FC 도쿄,,000a6e,ff0000
294,Kawasaki Frontale,가와사키 프론탈레,가와사키,3ea3dc,ffffff
296,Yokohama F. Marinos,요코하마 F. 마리노스,요코하마 F,284296,ffffff
301,JEF United Chiba,JEF 유나이티드 치바,JEF
302,Kyoto Sanga,교토 상가,,6f0f6c,ffffff
305,Mito Hollyhock,미토 홀리호크,,ffffff,312783
306,Tokyo Verdy,도쿄 베르디,도쿄 V.,316a41,a29271
310,Fagiano Okayama,파지아노 오카야마,오카야마,1c2469,ffffff
316,Avispa Fukuoka,아비스파 후쿠오카,후쿠오카,0b2355,ffffff
582,Alashkert,알라슈케르트,
688,Gandzasar,간자사르,
3682,Ararat,아라라트 예레반,아라라트
3686,Shirak,시라크 귬리,시라크
6279,BKMA,BKMA 예레반,BKMA
6286,Van,반,
2259,FK Tobol Kostanay,토볼 코스타나이,토볼
4544,Altay,알타이 오스케멘,알타이
4552,Kaspiy,카스피 악타우,카스피
4554,Kyzyl-Zhar,키질자르 페트로파블,키질자르
4558,Okzhetpes,오크젯페스,
4560,Zhetysu,제티수 탈디코르간,제티수
4562,Kaisar,카이사르,
4564,Atyrau,아티라우,
4565,Irtysh,이르티시 파블로다르,이르티시 P.
16611,Zhenys,제니스,
21010,Ulytau,울리타우,
21011,Yelimay Semey,옐리마이 세메이,옐리마이
19,Nigeria,나이지리아,,008751,ffffff
1489,Tanzania,탄자니아,,00a5de,000000
1500,Mali,말리,,1b512d,ffffff
1502,Burkina Faso,부르키나파소,,009f47,ffffff
1503,Gabon,가봉,,fcd20e,3776c5
1507,Zambia,잠비아,,147f55,ffffff
1510,Sudan,수단,,d21034,ffffff
1512,Mozambique,모잠비크,,d30831,ffffff
1516,Benin,베냉,,fcd20e,008850
1519,Uganda,우간다,,cb0000,edd000
1520,Botswana,보츠와나,,6da9d2,000000
1521,Equatorial Guinea,적도 기니,,e32118,ffffff
1522,Zimbabwe,짐바브웨,,dfb900,000000
1524,Comoros,코모로,,009736,ffffff
1529,Angola,앙골라,,cd022b,fac700
1530,Cameroon,카메룬,,00723a,f8d80a
14,Serbia,세르비아,
21,Denmark,덴마크,,ce1118,ffffff
24,Poland,폴란드,,ffffff,db143c
769,Hungary,헝가리,
772,Ukraine,우크라이나,,f6de30,3666a3
773,Slovakia,슬로바키아,,042e86,ffffff
774,Romania,루마니아,,ffcc01,054aa1
778,Albania,알바니아,,ff0000,000000
1091,Slovenia,슬로베니아,
1104,Georgia,조지아,
1536,Tajikistan,타지키스탄,,dd0e17,ffffff
1537,India,인도,,ff0000,ffffff
1538,Malaysia,말레이시아,
1542,Vietnam,베트남,,d8251d,ffff00
1547,Bahrain,바레인,,d20106,ffffff
1551,Lebanon,레바논,
1552,Oman,오만,,d5161a,ffffff
1554,Kyrgyzstan,키르기스스탄,,ff0000,ffff00
1562,Palestine,팔레스타인,,ee2a35,ffffff
1563,United Arab Emirates,아랍에미리트,UAE,ffffff,c7122f
1564,Thailand,태국,,08264d,ffffff
1565,Syria,시리아,,007a3d,ffffff
1566,China,중국,,d7010a,fde400
1571,Indonesia,인도네시아,,ff0000,ffffff
4460,Hong Kong,홍콩,,ee1c25,ffffff
29,Costa Rica,코스타리카,
2385,Jamaica,자메이카,,fef400,000000
4672,Honduras,온두라스,
5159,El Salvador,엘살바도르,,0047ab,ffffff
5161,Guatemala,과테말라,
5168,Trinidad and Tobago,트리니다드토바고,트리니다드,db1332,000000
5532,Dominican Republic,도미니카 공화국,도미니카R
8171,Suriname,수리남,,ed1c24,ffffff
10983,Guadeloupe,과들루프,
30,Peru,페루,
2379,Venezuela,베네수엘라,,510e26,bd9b52
2381,Bolivia,볼리비아,,003938,b18d65
2383,Chile,칠레,
5160,Fiji,피지,
5163,New Caledonia,누벨칼레도니,,9ea0a3,c12128
5165,Solomon Islands,솔로몬 제도,
5167,Tahiti,타히티,
5170,Vanuatu,바누아투,
5542,Tonga,통가,
8174,Cook Islands,쿡 제도,
8175,Papua New Guinea,파푸아뉴기니,
8176,Samoa,사모아,
1546,Singpore,싱가포르,,ee2436,ffffff
1561,Korea DPR,북한,,ed1720,ffffff
1740,Korea DPR (W),북한,,ed1720,ffffff
1570,Kuwait,쿠웨이트,,1b3aca,ffffff
13240,Sevastopol,세바스토폴,
17680,Kyzyltash,키질타시 바흐치사라이,키질타시
17682,Rubin Yalta,루빈 얄타,루빈 Y.
21540,Astrakhan,아스트라한,
21853,Dynamo Makhachkala II,디나모-2 마하치칼라,디나모-2 Mkh.
22171,Pobeda,포베다 하사뷰르트,포베다 Kh.
23314,Angust Nazran,안구시트 나즈란,안구시트
23315,Nart Cherkessk,나르트 체르케스크,나르트 Ch.
23316,Rostov II,로스토프-2,
26146,PSK Dinskaya,PSK 딘스카야,PSK
27644,FK Chayka 2,차이카-2 페스차노콥스코예,차이카-2
27646,Izberbash,네프탸니크 이즈베르바시,네프탸니크 Iz.
27647,Lugansk,자랴 루간스크,자랴
27648,Shahter Taganrog,샤흐툐르 도네츠크,샤흐툐르 Dn.
27649,Pervorechenskij,PSK 딘스카야,PSK
2003,Spartak Moscow 2,스파르타크-2 모스크바,스파르타크-2 Mc.,c9072a,ffffff
6812,Luki-Energiya,루키 에네르기야 벨리키예 루키,루키-에네르기야
6830,Torpedo Vladimir,토르페도 블라디미르,토르페도 Vl.
6840,Zvezda St. Petersburg,즈베즈다 상트페테르부르크,즈베즈다 SPB
14120,Tver,트베리,
17724,Yenisey II,예니세이-2 크라스노야르스크,예니세이-2
17725,Dinamo St. Petersburg,디나모 상트페테르부르크,디나모 SPB
19447,Dinamo Vologda,디나모 볼로그다,디나모 Vo.
19452,Kosmos Dolgoprudny,코스모스 돌고프루드니,코스모스 Do.
21539,Irkutsk,이르쿠츠크,
24450,Cherepovets,체레포베츠,
25868,Baltika II,발티카-2 칼리닌그라드,발티카-2
27645,Iskra Smolensk,이스크라 스몰렌스크,이스크라
6818,Nosta,노스타 노보트로이츠크,노스타
12887,Ural II,우랄-2 예카테린부르크,우랄-2
14140,Krylya Sovetov II,크릴리야 소베토프-2 사마라,크릴리야 소베토프-2
14141,Orenburg II,오렌부르크-2,
16858,Khimik Dzerzhinsk,히미크 제르진스크,히미크 Dz.
21032,Rubin Kazan 2,루빈-2 카잔,루빈-2 Kz.
21535,Akron II,아크론-2 톨리야티,아크론-2
25866,Chelyabinsk II,첼랴빈스크-2,
25867,KDV,KDV 톰스크,KDV
27650,Izhevsk,이젭스크,
27651,Pobeda Nizhniy Novgorod,포베다 니즈니 노브고로드,포베다 NN
6815,Metallurg Lipetsk,메탈루르크 리페츠크,메탈루르크 Lp.
6823,Ryazan,랴잔,
6826,Salyut-Belgorod,살류트 벨고로드,살류트 B.
6827,Saturn Ramenskoye,사투른 라멘스코예,사투른
6829,Strogino,스트로기노 모스크바,스트로기노
12840,Rotor-2,로토르-2 볼고그라드,로토르-2
14124,Volna Nizhegorodskaya,볼나 니즈니 노브고로드,볼나
16866,Zenit Penza,제니트 펜자,제니트 Pn.
17720,Arsenal Tula II,아르세날-2 툴라,아르세날-2 Tl.,ee141f,ffffff
17721,SKA Khabarovsk II,SKA 하바롭스크-2,SKA-2,00338d,ffffff
19448,Rodina Moskva III,로디나-3 모스크바,로디나-3,00b3e4,001b2d
19451,FK Spartak Tambov,스파르타크 탐보프,스파르타크 Tm.
23318,Orel,오룔,
26148,Shumbrat,슘브라트 사란스크,슘브라트
437,Rosario Central,로사리오 센트랄,로사리오
446,Lanus,라누스,
450,Estudiantes L.P.,에스투디안테스,
451,Boca Juniors,보카 주니어스,
458,Argentinos JRS,아르헨티노스 주니어스,아르헨티노스
473,Independ. Rivadavia,인데펜디엔테 리바다비아,인데펜디엔테 Rv
1064,Platense,플라텐세,
1128,Independiente Medellin,인데펜디테엔테 메데인,DI 메데인
1135,Junior Barranquilla,후니오르 바란키야,J. 바란키야
1139,Santa Fe,산타 페,
1142,Deportes Tolima,데포르테스 톨리마,톨리마
1152,Barcelona SC,바르셀로나 SC,
1153,Independiente del Valle,인데펜디엔테 델 바예,인데펜디엔테 DV
1157,Universidad Catolica,우니베르시다드 카톨리카,U 카톨리카
1158,LDU de Quito,LDU 키토,
1174,Club Guarani,과라니,
1176,Cerro Porteno,세로 포르테뇨,
1179,Libertad Asuncion,리베르타드 아순시온,리베르타드 As.
2140,2 de Mayo,2 데 마요,
2320,O'Higgins,오히긴스,
2328,Huachipato,우아치파토,
2330,Coquimbo Unido,코킴보 우니도,
2348,Penarol,페냐롤,
2353,Juventud,후벤투드,
2356,Club Nacional,클루브 나시오날,나시오날
2358,Liverpool Montevideo,리버풀 몬테비데오,리버풀 M.
2540,Universitario,우니베르시타리오 데 데포르테스,우니베르시타리오
2546,Sporting Cristal,스포르팅 크리스탈,
2553,Alianza Lima,알리안사 리마,
2807,Deportivo Tachira FC,데포르티보 타치라,D. 타치라
2810,Carabobo FC,카라보보,
2813,Deportivo La Guaira,데포르티보 라 과이라,D. 라 과이라
2840,UCV,우니베르시다드 센트랄 베네수엘라,UCV
2994,U. Catolica,우니베르시다드 카톨리카,U 카톨리카
3700,Always Ready,올웨이즈 레디,
3702,Bolívar,볼리바르,
3706,Nacional Potosí,나시오날 포토시,
3711,The Strongest,더 스트롱기스트,
10013,Cusco,쿠스코,
435,River Plate,리버 플레이트,
436,Racing Club,라싱 클루브,
452,Tigre,티그레,
460,San Lorenzo,산 로렌소,
476,Deportivo Riestra,데포르티보 리에스트라,D. 리에스트라
1125,Millonarios,미요나리오스,
1131,Bucaramanga,아틀레티코 부카라망가,At. 부카라망가
1137,Atletico Nacional,아틀레티코 나시오날,At. 나시오날
1138,America de Cali,아메리카 데 칼리,아메리카 C.
1154,Deportivo Cuenca,데포르티보 쿠엔카,D. 쿠엔카
1155,Macara,CSD 마카라,마카라
1175,Nacional Asuncion,나시오날 아순시온,
1182,Olimpia,올림피아,
1187,Sportivo Trinidense,스포르티보 트리니덴세,S. 트리니덴세
1992,Orense SC,오렌세,
2318,Palestino,팔레스티노,
2323,Universidad de Chile,우니베르시다드 데 칠레,우니베르시다드 Ch.
2329,Audax Italiano,아우닥스 이탈리아노,아우닥스
2331,Cobresal,코브레살,
2350,Defensor Sporting,데펜소르 스포르팅,데펜소르
2359,Racing Montevideo,라싱 몬테비데오,라싱 Mo.
2361,Boston River,보스턴 리버,
2365,Atletico Torque,몬테비데오 시티 토르케,몬테비데오
2432,Barracas Central,바라카스 센트랄,바라카스
2554,FBC Melgar,멜가르,
2560,Alianza Atletico,알리안사 아틀레티코,알리안사 At.
2562,Cienciano,시엔시아노,
2808,Caracas FC,카라카스,
2811,Monagas SC,모나가스,
2825,Metropolitanos FC,메트로폴리타노스,
2827,Puerto Cabello,푸에르토 카베요,P. 카베요
3701,Blooming,블루밍,
3704,Guabirá,과비라,
10476,Deportivo Recoleta,데포르티보 레콜레타,D. 레콜레타
15702,Independiente Petrolero,인데펜디엔테 페트롤레로,인데펜디엔테 Pt.
17760,San Antonio Bulo Bulo,산 안토니오 불로 불로,SABB
18762,Libertad,리베르타드,리베르타드
20960,Deportivo Garcilaso,데포르티보 가르실라소,D. 가르실라소
767,Wales,웨일스,,b0212c,ffffff
771,Northern Ireland,북아일랜드,,4d9777,ffffff
1111,Kosovo,코소보,,1d3d91,ffffff
1119,Ireland,아일랜드,,007120,ffffff
16061,North Macedonia W,북마케도니아,북마케도니아,d30000,ffe700
1105,North Macedonia,북마케도니아,북마케도니아,d30000,ffe700
1380,Macclesfield,매클즈필드,
1820,Chester,체스터,
1826,Southport,사우스포트,
1839,AFC Fylde,파일드,
4677,Alfreton Town,알프레턴 타운,알프레턴
4679,Chorley,촐리,
4684,Oxford City,옥스퍼드 시티,옥스퍼드C
4688,AFC Telford United,텔포드 유나이티드,텔포드
4692,Hereford,헤러포드,
4695,Kidderminster Harriers,키더민스터 해리어스,키더민스터
4703,Curzon Ashton,커즌 애시턴,커즌
4707,Spennymoor Town,스페니무어 타운,스페니무어
7266,Worksop Town,워크솝 타운,워크솝
7616,Bedford Town,베드포드 타운,베드포드
7656,Marine,마린,
7706,Buxton,벅스턴,
7732,Merthyr Town,머서 타운,머서
7737,Peterborough Sports,피터버러 스포츠,피터버러S
7740,Radcliffe,래드클리프,
7745,Scarborough Athletic,스카버러 애슬레틱,스카버러
7746,South Shields,사우스 실즈,
8655,King's Lynn Town,킹스 린 타운,킹스 린
8656,Leamington,레밍턴,
10157,Darlington 1883,달링턴,
1821,Dagenham & Redbridge,대거넘 앤 레드브리지,대그 앤 레드
1825,Maidstone Utd,메이드스톤 유나이티드,메이드스톤
1827,Torquay,토키 유나이티드,토키
1829,Dover,도버 애슬레틱,도버
1838,Maidenhead,메이든헤드 유나이티드,메이든헤드
1840,Ebbsfleet United,엡스플리트 유나이티드,엡스플리트
4680,Hampton & Richmond,햄튼 앤 리치먼드 보로,H&R
4685,Slough Town,슬라우 타운,슬라우
4687,Weston-super-Mare,웨스턴 수퍼 메어,WSM
4689,Chelmsford City,쳄스퍼드 시티,쳄스퍼트
4702,Chesham United,체셤 유나이티드,체셤
4704,Eastbourne Borough,이스트본 보로,이스트본
7612,AFC Totton,터턴,
7690,AFC Hornchurch,혼처치,
7714,Enfield Town,엔필드 타운,엔필드
7715,Farnborough,판버러,
7723,Horsham,호셤,
7744,Salisbury,솔즈버리,
7761,Worthing,워딩,
8147,Chippenham Town,치퍼넘 타운,치퍼넘
8657,Bath City,배스 시티,배스
8659,Dorking Wanderers,도킹 원더러스,도킹
8660,Hemel Hempstead Town,헤멜 헴스테드 타운,헤멜 헴스테드
8662,Tonbridge Angels,톤브리지 앤젤스,톤브리지
599,Zorya Luhansk,조랴 루한스크,조랴
3617,Karpaty,카르파티 리비우,카르파티
3627,Kolos Kovalivka,콜로스 코발리우카,콜로스
3628,Metalist 1925 Kharkiv,메탈리스트 1925 하르키우,메탈리스트 1925
3630,Obolon'-Brovar,오볼론 키이우,오볼론
3632,Ruh Lviv,루흐 리비우,루흐 Lv.
6489,Kryvbas KR,크리우바스 크리비리흐,크리우바스
6501,Veres Rivne,베레스 리우네,베레스
14434,Epitsentr Dunayivtsi,에피첸트르 카미야네치포딜스키,에피첸트르
17161,LNZ Cherkasy,LNZ 체르카시,LNZ
17165,SK Poltava,SC 폴타바,SC 폴타바
21953,Kudrivka,쿠드리우카,쿠드리우카
2255,Ujpest,우이페슈트,우이페슈트
2392,Debreceni VSC,데브레첸,
2393,Diosgyori VTK,디오슈죄르,
2394,Kisvarda FC,키스바르더,
2396,MTK Budapest,MTK 부다페스트,MTK
2403,Nyiregyhaza,니레지하저,
2410,Kazincbarcikai,카진츠버르치커,
2414,Zalaegerszegi TE,절러에게르세기,ZTE
1110,Andorra,안도라,
5536,Saint Kitts and Nevis,세인트키츠네비스,세인트키츠
5169,Turks and Caicos Islands,터크스 케이커스 제도,터크스 케이커스
5158,Bermuda,버뮤다,
1526,Libya,리비아,
1094,Armenia,아르메니아,
1497,Mauritius,모리셔스,
1549,Maldives,몰디브,
8173,American Samoa,아메리칸사모아,
1506,Ethiopia,에티오피아,
1101,Estonia,에스토니아,
8119,Guam,괌,
1553,Afghanistan,아프가니스탄,
1527,Central African Republic,중앙아프리카 공화국,중아공
5537,Timor-Leste,동티모르,
1496,South Sudan,남수단,
2995,Eswatini,에스와티니,
5533,Grenada,그레나다,
1491,Mauritania,모리타니,
1116,Israel,이스라엘,
5538,Brunei,브루나이,
1112,Malta,몰타,
1100,Belarus,벨라루스,
1099,Finland,핀란드,
1093,Gibraltar,지브롤터,
1540,Bhutan,부탄,
1109,Montenegro,몬테네그로,
8169,Cayman Islands,케이맨 제도,
1115,San Marino,산마리노,
1517,Congo,콩고,
5535,Pakistan,파키스탄,
1095,Kazakhstan,카자흐스탄,
18,Iceland,아이슬란드,
1556,Myanmar,미얀마,
1560,Bangladesh,방글라데시,
1555,Philippines,필리핀,,ffffff,084389
1545,Nepal,네팔,
1550,Yemen,예멘,,cf0921,ffffff
5541,Saint Vincent and the Grenadines,세인트빈센트 그레나딘,세인트빈센트
1498,Eritrea,에리트레아,
1511,Kenya,케냐,
1117,Greece,그리스,
1514,Rwanda,르완다,
1557,Chinese Taipei,중화 타이페이,대만
5162,Guyana,가이아나,
1515,Seychelles,세이셸,
1543,Cambodia,캄보디아,
5527,Barbados,바베이도스,
1493,Namibia,나미비아,
1523,Chad,차드,
1505,Niger,니제르,
2388,Cuba,쿠바,
5528,Belize,벨리즈,
5157,Bahamas,바하마,
8167,Aruba,아루바,
1494,Sao Tome and Principe,상투메 프린시페,
1102,Luxembourg,룩셈부르크,
1098,Faroe Islands,페로 제도,
5164,Nicaragua,니카라과,
1499,Sierra Leone,시에라리온,
1518,Lesotho,레소토,
1535,Djibouti,지부티,
5166,Sri Lanka,스리랑카,
5540,Saint Lucia,세인트루시아,
5539,Puerto Rico,푸에르토리코,
1539,Turkmenistan,투르크메니스탄,
1092,Latvia,라트비아,
1114,Moldova,몰도바,
1107,Liechtenstein,리히텐슈타인,
1495,Malawi,말라위,
5534,Mongolia,몽골,
8168,British Virgin Islands,영국령 버진제도,
1558,Laos,라오스,
1096,Azerbaijan,아제르바이잔,
1103,Bulgaria,불가리아,
1528,Burundi,부룬디,
1525,Liberia,라이베리아,
1097,Lithuania,리투아니아,
8172,US Virgin Islands,미국령 버진제도,
1490,Madagascar,마다가스카르,
1492,Gambia,감비아,
1534,Togo,토고,
8170,Montserrat,몬트세랫,
5526,Antigua and Barbuda,앤티가 바부다,
8050,Somalia,소말리아,
1544,Macau,마카오,
5531,Dominica,도미니카 연방,도미니카
8150,Anguilla,앵귈라,
1509,Guinea,기니,
1106,Cyprus,키프로스,
1513,Guinea-Bissau,기니비사우,
634,Botev Plovdiv,보테프 플로브디프,보테프 Pl.
683,Dunav Ruse,두나프 루세,두나프
853,CSKA Sofia,CSKA 소피아,CSKA Sf.,dd0000,ffffff
854,Slavia Sofia,슬라비아 소피아,슬라비아 Sf.
856,Septemvri Sofia,셉템브리 소피아,셉템브리
858,Lokomotiv Plovdiv,로코모티프 플로브디프,로코모티프 Pl.
859,Botev Vratsa,보테프 브라차,보테프 Vr.,ffffff,000000
1416,Lokomotiv Sofia,로코모티프 소피아,로코모티프 Sf.
1426,CSKA 1948,CSKA 1948 소피아,CSKA 1948
4660,Spartak Varna,스파르타크 바르나,스파르타크 Vr.
3733,Zbrojovka Brno,즈브로요프카 브르노,즈브로요프카,ee161f,ffffff
1320,Energie Cottbus,에네르기 코트부스,E. 코트부스,e3010b,ffffff
1324,VfL Osnabrück,오스나브뤼크,오스나브뤼크,572a86,ffffff
195,Willem II,빌럼 II 틸뷔르흐,빌럼 II,1d2852,ffffff
198,ADO Den Haag,ADO 덴 하흐,덴 하흐,ffed00,003716
420,Cambuur,캄뷔르,캄뷔르,ffd400,0065b3
259,Lommel SK,로멀,로멀,016343,ffffff
734,Kortrijk,코르트레이크,,ca1a21,ffffff
738,SK Beveren,베베런,,f4d323,283b7b
1009,Erzurumspor FK,에르주룸스포르,에르주룸스포르,0087c4,ffffff
3579,Amed,아메드,아메드,256733,ffffff
6343,Çorum FK,초룸,초룸,000000,ffffff
15847,Atert Bissen,아테르트 비센,비센
670,Derry City,데리 시티,
4165,Vestri,베스트리,
4358,Aluminij,알루미니,
275,Stjarnan,스탸르난,
356,Caernarfon Town,캐나본 타운,캐나본
357,GAP Connah S Quay FC,코나스 키 노마즈,코나스 키
602,Apollon Limassol,아폴론 리마솔,아폴린 Lm.,ffffff,000000
659,Valletta FC,발레타,
661,FK Liepaja,리에파야,
669,Coleraine FC,콜러레인,
1164,Inter Turku,인테르 투르쿠,
2037,US Mondorf-les-bains,몽도르르뱅,
2257,Dunajska Streda,두나이스카 스트레다,DAC
2262,Dinamo Tbilisi,디나모 트빌리시,디나모 Tb.
2270,Neftchi Baku,네프트치 바쿠,네프트치
3381,Velež,벨레주 모스타르,벨레주 Ms.
3740,Mornar,모르나르 바르,모르나르
3741,Petrovac,페트로바츠,
3840,Bohemians,보헤미안스,
3874,Panevėžys,파네베지스,
4359,Bravo,브라보,
4501,Hapoel Tel Aviv,하포엘 텔아비브,H. 텔아비브
5352,Glentoran,글렌토런,
10125,Europa,유로파,
14393,Dukagjini,두카지니,
14507,Marsaxlokk,마르사슐로크,
20406,AF Elbasani,엘바사니,
946,Newcastle Jets,뉴캐슬 제츠,
948,Adelaide United,애들레이드 유나이티드,애들레이드
2789,Port FC,포트 FC,
2865,Al Ain,알 아인,
2871,Al-Jazira,알 자지라,
4217,Neftchi,네프트치 파르가나,네프트치 F.
4220,Pakhtakor,파흐타코르,
8009,Al Quwa Al Jawiya,알 쿠와 알 자위야,
944,Melbourne Victory,멜버른 빅토리,멜버른V
2714,Gol Gohar,골 고하르,
3681,Viettel,비엣텔,
4453,Kitchee,킷치,
4531,Al Faisaly,알 파이살리,
5327,Al-Nahda,알 나흐다,
10108,Kuching FA,쿠칭,
21137,East Bengal II,이스트 벵골,
2442,Pusamania Borneo,보르네오 사마린다,보르네오
3537,Al Qadsia,알 카드시아 쿠웨이트,알 카드시아
4570,Al Nejmeh,알 네즈메,
8019,Al Ittihad,알 이티하드 알레포,알 이티하드 Al.
8026,Dordoi Bishkek,도르도이 비슈케크,도르도이
8028,Hang Yuen,항위안,
9118,Wathba,홈스 알 피다,홈스
10106,Bangladesh Police,방글라데시 폴리스,
16854,Ulaanbaatar,FC 울란바타르,
20780,Fortis,포르티스,
22067,Central Stallions,센트럴 스탈리온스,
23384,Taguig,원 타기그,
27818,Karketu Dili,카르케투 딜리,카르케투
